customer_id,customer_name,email,phone,city,state,signup_date,membership_tier,marketing_opt_in
2329,Kenneth Gonzalez,anthony91@example.org,001-969-517-6498x57742,Ashleyview,AR,2023-11-09,Standard,
2330,Sherry Johnson,kevin20@example.net,(664)965-2967,New Cassandraland,UT,2024-10-01,Silver,
2331,katherine hobbs,barberbrandon@example.org,597.876.6002x200,Kendraborough,NY,2023-04-03,Standard,
2332,Francisco Thomas,craig45@example.net,001-362-312-0254x094,New Kristin,MA,2021-09-04,Standard,
2333,MICHAEL DAVIS,tflores@example.net,+1-836-449-5092,Woodfort,FL,2022-03-30,Silver,False
2334,Molly Dawson,mitchelljames@example.org,(214)232-8858x9947,Harperside,DE,2021-01-12,Silver,
2335,Richard Kennedy,scottbeth@example.com,813-964-6890,Ambertown,ID,2023-12-27,Standard,True
2336,Robert Flynn,cwilliamson@example.com,687.451.8953,Davidsonton,IN,2024-04-08,Standard,True
2337,monique glover,jessepalmer@example.org,414-532-6944x104,North Arthur,UT,2024-02-01,Standard,False
2338,Jasmine Payne,heatherbenson@example.org,987-681-9342x114,Harrisonfort,IN,2025-11-25,Standard,True
2339,Michael Wright,nicole17@example.org,424-632-1979,Patrickfurt,DE,2021-09-09,Standard,False
2340,Garrett Joseph,williamsmartin@example.com,341.572.7340x69754,South James,VT,2023-06-14,Standard,False
2341,Mary Garcia,sarah89@example.org,(598)530-9221,Johnsonmouth,WY,2020-09-16,Standard,True
2342,Zachary Ortiz,crawfordchristine@example.org,4627873451,New Scottberg,ND,2024-11-16,Silver,
2343,James Weber,davidstrong@example.org,+1-427-286-3487x6561,Obrienstad,MD,2025-01-24,Standard,False
2344,Calvin Johnson,jason61@example.com,(467)385-9713x4112,West Garyborough,OH,2025-05-20,Standard,False
2345,Christopher Hayes,wflores@example.com,(808)255-4885x980,Johnside,NJ,2024-06-15,Standard,True
2346,Lisa Lane,katrina06@example.org,(769)409-5940,New Aliciatown,HI,2023-10-07,Gold,True
2347,Kathleen Jimenez,patelpaula@example.org,930-429-3336x77052,Jimport,CT,2026-03-02,Standard,
2348,Ryan Cole,cobbdouglas@example.org,325.888.8404,South Joshua,DC,2024-11-27,Silver,True
2349,Ashley Garner,kevin44@example.net,350.524.6101x68107,Washingtonshire,PR,2021-04-05,Silver,False
2350,todd walters,shelby46@example.org,637.220.4032x404,East Charlesside,MA,2025-02-20,Silver,False
2351,Wendy Wilkerson,rachelavila@example.org,(414)855-0129x0431,Pattersonmouth,MI,2026-05-28,Standard,True
2352,LEONARD LAMB,patrickclark@example.org,3942816853,Pottston,CA,2022-12-23,Platinum,
2353,Timothy Harrison,bowersjanice@example.com,001-639-424-6783x146,Kelseyhaven,AS,2025-03-19,Platinum,False
2354,Charles Baker,claudiaflowers@example.com,+1-447-373-2372x4929,East Devon,AL,2023-10-12,Gold,False
2355,Jamie Mendez,richard56@example.net,(474)850-5695,Port Nicoleshire,CT,2026-03-28,Gold,
2356,Lori Boyd,moorematthew@example.org,(856)221-9747,Jessicaton,ME,2021-11-15,Standard,False
2357,Charles Byrd,nicholas61@example.com,6469430072,Barrytown,PW,2021-07-23,Standard,True
2358,andrea robinson,nsherman@example.com,476-969-3777x2424,Kimberlyland,HI,2022-10-26,Silver,
2359,Margaret Townsend,andersonjill@example.org,(312)649-9877x99948,South Jasmineville,HI,2025-10-03,Silver,False
2360,Victor Cummings,robin86@example.com,225.886.8481,West Steve,MS,2025-10-04,Standard,
2361,cory wyatt,estafford@example.org,8546152807,Mirandatown,DE,2022-10-05,Standard,True
2362,Yvonne Calhoun,elizabethlee@example.org,406.553.8137x8956,Kennethbury,MN,2023-03-14,Standard,True
2363,kevin smith,amy96@example.org,001-785-395-2405x004,Lake Raymondfurt,WV,2024-07-29,Silver,False
2364,Jose Lane,danielleclark@example.net,+1-381-358-8322x5702,Danielsfurt,MO,2023-02-14,Standard,False
2365,Caitlyn Ryan,aliciaphelps@example.com,+1-689-565-6917x815,Prattland,MD,2026-07-03,Silver,True
2366,Travis Price,justin34@example.com,001-843-803-4267x845,North Katrinastad,MO,2022-02-14,Standard,False
2367,Jason Smith,dparker@example.com,387.666.0178x296,Perezmouth,LA,2024-01-19,Standard,True
2368,Brittany George,shirleyorr@example.org,7194969946,South Kellystad,SD,2026-03-15,Silver,False
2369,Susan Payne,james86@example.net,743-780-6841x4579,Gonzalezland,MA,2023-01-10,Silver,True
2370,LAURA LARSON,hday@example.org,(361)830-2327x639,Kimberlyfort,IL,2024-06-23,Silver,
2371,Joanne Mills,arichardson@example.com,918.717.5340x9619,North Lindamouth,MT,2026-07-05,Standard,False
2372,Diane Ramirez,hwilliams@example.org,001-916-426-9696,Frenchhaven,UT,2026-05-19,Silver,
2373,Cindy Pacheco,nicolasclark@example.com,319.468.2436,North Russellside,UT,2025-09-06,Standard,False
2374,Jimmy Esparza,orichards@example.com,001-870-612-9839x4541,Johnsonville,MI,2024-05-14,Standard,
2375,Michael Long,amyconway@example.org,4454578685,Port David,WA,2020-12-05,Standard,False
2376,James Bauer,tlucas@example.net,644-420-1803,Lake Nicholasside,NH,2026-07-15,Silver,False
2377,Tim Johnson,ebutler@example.net,8819796211,East Joeview,MS,2025-10-06,Silver,True
2378,Veronica Sanders,cassandra80@example.net,001-216-865-8136x6222,Lake Anthonyville,IA,2024-11-08,Standard,
2379,Heidi Russo,mgreer@example.net,478-634-8814x608,Turnermouth,OK,2025-10-28,Standard,False
2380,Daniel Collins,lamberttanner@example.com,(766)219-6213x2392,Lake Stephanieshire,NJ,2024-10-26,Standard,True
2381,Phillip Taylor,myersmelissa@example.net,001-508-572-6705x119,New Andrewmouth,SC,2025-07-15,Standard,False
2382,Steven Monroe,burkejohn@example.com,(901)585-9052,North Kathymouth,FM,2023-09-28,Silver,
2383,Katherine Lopez,daniel86@example.com,001-403-484-1019x5992,Brendaview,KS,2023-01-14,Standard,
2384,Mitchell Ross,christianashley@example.org,001-522-409-7648x618,Lindamouth,UT,2025-06-05,Gold,False
2385,christopher jones,ericksongeorge@example.com,(205)918-2080x8617,East Matthewhaven,VT,2024-03-15,Standard,
2386,BRITTANY BAKER,onealhannah@example.com,903.465.9592x570,Wilkinsonshire,GA,2022-07-08,Standard,
2387,Michelle Reese,mosleypamela@example.org,001-872-913-7026x1671,Port Tyler,FL,2024-04-14,Standard,True
2388,Andrew Martin,connornichols@example.org,+1-532-609-1431,Port Markbury,CO,2021-07-18,Standard,False
2389,Kelli Jackson,olsonjerry@example.org,001-972-998-8728,East Robinton,ME,2024-09-27,Standard,False
2390,JOHN ROSS,harmonadam@example.net,479.764.2770x9785,Port Tammy,OR,2021-07-09,Standard,False
2391,Thomas Morris,stacy31@example.net,544.685.1954x423,Blakestad,VT,2024-05-20,Silver,True
2392,Heidi Rivera,smithalicia@example.org,+1-817-610-8748x5315,Wolfeside,WA,2024-01-06,Gold,True
2393,Robert King,vmcpherson@example.org,381.276.8353x24781,Port Ronaldville,PA,2023-05-15,Standard,True
2394,Karen Norman,robert31@example.com,+1-215-916-4919,Lake Josephview,MA,2023-10-19,Silver,False
2395,Donna Johnston,johnjohnson@example.net,(919)301-7484x25246,North Patrick,PW,2021-05-16,Gold,
2396,Samantha Freeman,gracejohnson@example.net,753.358.9832x4359,East Jeremy,MH,2026-07-02,Silver,True
2397,Kyle Solomon,denniswhite@example.com,001-535-951-6978,Olsonburgh,WV,2024-12-20,Gold,True
2398,Justin Jimenez,shawana@example.com,(771)769-6564,Port Carol,GA,2020-12-30,Platinum,False
2399,dalton adams,zwalls@example.com,001-554-440-6689x9425,South Bonnie,AL,2023-10-20,Gold,True
2400,Amanda Garcia,pthompson@example.org,001-783-902-0056,Lake James,NE,2025-11-20,Standard,True
2401,Anthony Gardner,gjones@example.org,001-664-906-9580x51840,Allenton,IA,2024-09-05,Standard,True
2402,Kendra Matthews,caleb32@example.org,955.463.3660x23521,North Melissaburgh,ND,2025-07-09,Standard,True
2403,robert morris,moorechristopher@example.org,(581)247-9605x623,Stephenmouth,MO,2024-02-14,Silver,False
2404,Molly Gonzalez,rlindsey@example.com,229.654.6373x33003,Garciafurt,AS,2026-05-16,Standard,False
2405,Zachary Thompson,julieguerra@example.org,(481)794-0011,North Tony,VA,2025-12-19,Silver,False
2406,Morgan Carter,paul66@example.net,970.770.4373,West Joelbury,VI,2023-09-10,Standard,
2407,Jessica Martin,erinwilkerson@example.com,466.800.9749x091,New Jeremyside,CT,2022-08-09,Platinum,False
2408,Joshua Oneill,brian48@example.net,(856)908-4695x4495,Wardchester,PW,2022-11-21,Silver,
2409,David Smith,fischermark@example.org,+1-404-201-5076x294,East Juliemouth,DC,2025-12-11,Gold,False
2410,ERIC SCOTT,andrewglass@example.com,698-357-7873,South Edward,AZ,2025-05-04,Standard,False
2411,ethan garcia,peterjones@example.com,749.578.9535x258,Marioshire,MA,2024-12-24,Standard,False
2412,Wayne Wright,robertsamy@example.org,630-488-4860x6414,Julieton,OK,2021-05-24,Standard,True
2413,Corey Harrington,holly90@example.org,750-288-0639x58454,Pennyburgh,PW,2025-11-16,Standard,
2414,John Mathis,thomas80@example.net,+1-556-683-5051,Yolandaburgh,NH,2024-04-17,Standard,
2415,John Brown,gregory95@example.org,236.493.6834,North Anthonystad,ME,2022-11-07,Silver,True
2416,Lori Bass,paul65@example.org,893-209-6663x4916,Juliafort,NV,2025-03-11,Platinum,
2417,Laura Green,dana36@example.org,331.393.1210,East Amyfort,ID,2026-06-16,Standard,False
2418,Suzanne Johnson,valentinejoy@example.net,+1-681-596-8706x668,North Ryan,AZ,2026-04-01,Standard,False
2419,Steven Jones,tracykramer@example.net,001-601-940-5439x3469,New Nancy,IA,2024-04-05,Standard,
2420,Shannon Thompson,jennifer01@example.com,001-435-284-9620x03230,Lake Charlenefurt,TN,2024-03-25,Standard,False
2421,Jennifer Bruce,wperez@example.com,001-655-450-5181x761,Moodyberg,LA,2023-11-22,Silver,True
2422,John Mccarthy,crystal11@example.org,700.826.4913x59748,Donaldberg,NM,2022-07-06,Standard,False
2423,JEREMY WEBSTER,smithkimberly@example.com,(656)556-3373,Amyland,RI,2022-09-16,Standard,
2424,Ruth Johnson,jacksongregory@example.org,(777)960-6625,Phillipsville,CT,2021-01-14,Standard,False
2425,Kathryn Thompson,lkaufman@example.com,821-994-0478x913,South Chadchester,NC,2021-06-14,Standard,
2426,Mary Gordon,chenpatrick@example.org,001-982-579-4145x509,East Patricia,PA,2026-07-08,Silver,False
2427,Daniel Morse,janetrandall@example.net,+1-652-670-4973,Sherryfurt,FM,2026-03-18,Standard,
2428,janet castillo,kyork@example.org,311.701.5221,Sharonside,CA,2021-12-07,Standard,
2429,William Hoffman,gcruz@example.net,+1-723-423-5113,West Jennifer,OK,2021-08-29,Standard,
2430,JERRY CLARK,qmorales@example.org,2133247073,Christianburgh,IN,2024-10-08,Silver,True
2431,Donald Cooper,victoria51@example.com,001-333-701-6548x76578,South Peterstad,MA,2023-04-24,Silver,False
2432,Rachel Thomas,eking@example.org,(301)871-4722x29453,Christopherport,WY,2024-06-29,Standard,
2433,Kimberly Smith,joseph00@example.net,238-909-4207x96199,Murphyshire,UT,2022-06-02,Silver,
2434,Justin Porter,estone@example.com,849.816.7165x670,Burnettside,ND,2021-02-25,Gold,False
2435,Krista Johnson,dustin85@example.com,+1-740-315-4150x689,New Angelaland,CO,2022-08-28,Standard,False
2436,Sarah Joyce,ggonzalez@example.org,+1-951-349-6675,Duncanport,AK,2022-12-17,Standard,
2437,Richard Gonzalez,tamara68@example.org,+1-269-395-7139x570,Payneport,MI,2021-07-09,Standard,False
2438,Nicholas Wilkerson,thompsonapril@example.com,+1-893-203-8147,Aaronfurt,VI,2021-01-26,Platinum,False
2439,THOMAS THOMAS,edwardnorman@example.net,001-453-976-2109x853,South Laurie,AS,2024-11-14,Standard,
2440,Joel Cordova,coxbarbara@example.org,5372537450,Castroberg,OK,2026-07-03,Standard,False
2441,Jeremy Eaton,sherry67@example.org,001-542-979-1916,North Josephmouth,FL,2022-03-28,Platinum,True
2442,Kerry Medina,veronicalane@example.net,508.377.0152x4244,East Christineborough,AS,2020-09-07,Standard,False
2443,Daniel Powell,lisa09@example.org,001-254-527-0983x1818,Jacobmouth,CT,2021-07-13,Silver,False
2444,Krista Robinson,randolphjulie@example.com,(308)927-5986x858,Williamport,MT,2022-06-27,Platinum,True
2445,spencer jackson,krystalross@example.com,(650)446-4717,Coxside,ND,2024-08-10,Standard,
2446,Anthony Galloway,jleon@example.com,(301)816-0124x181,South Randyville,AK,2026-01-24,Gold,False
2447,lisa durham,rileywhite@example.com,+1-347-620-2063,Port Austinshire,DC,2024-03-08,Standard,True
2448,Kevin Burgess,adam56@example.net,001-964-529-6172x472,New Michelleshire,NM,2022-05-13,Silver,False
2449,Ellen Price,clarkjuan@example.com,001-657-419-9167x3421,North Joshuamouth,SD,2020-11-24,Gold,False
2450,David Kim,mnicholson@example.org,001-407-903-8394,Port Julieview,FL,2024-01-10,Standard,True
2451,Michael Evans,,+1-792-422-5716x40048,Davidbury,SC,2022-06-18,Silver,True
2452,Michele Steele,zparker@example.org,+1-971-780-1206x335,Harveymouth,MD,2022-05-12,Standard,False
2453,Jason Gray,zcrawford@example.com,491-634-8169x403,East Daniel,UT,2026-01-17,Standard,False
2454,Michael Brennan,jennifer42@example.org,761-300-4983x5900,South Michael,WV,2022-03-18,Standard,False
2455,Erica Wade,,+1-237-265-3979,Stephenside,IL,2022-06-07,Gold,
2456,joshua jimenez,schmittbrittany@example.org,+1-435-245-1364x02942,Brendatown,ID,2025-04-09,Standard,False
2457,Ricky Wolfe,wardrenee@example.com,001-395-892-4197,Morganborough,MS,2026-08-15,Standard,
2458,Brandon Brewer,harrisamy@example.net,625.338.3614,Rileyland,SD,2025-07-15,Standard,False
2459,Ruben Benitez,baxtercory@example.com,(587)626-1173x70215,Bobborough,MN,2023-03-10,Standard,True
2460,Jennifer Murray,gonzalezdaniel@example.org,412.343.4666,Lake Linda,HI,2022-08-19,Standard,True
2461,donald dalton,hinesaaron@example.com,(512)805-8498x44753,North Timothyhaven,CT,2021-02-22,Standard,True
2462,Chelsea Young,stephaniekerr@example.com,875-718-0075,West Susan,KS,2026-03-16,Standard,
2463,Jeffery Reese,mdavis@example.net,687-790-5073x09072,Goodbury,MS,2023-09-28,Silver,False
2464,brent nielsen,sgoodman@example.net,(333)689-7547x0112,Port Jennifer,PA,2023-03-26,Silver,False
2465,STEPHANIE PEREZ,evan72@example.net,001-428-981-5659x6040,Kevinmouth,PW,2025-08-17,Standard,True
2466,Blake Allen,kmills@example.net,001-624-542-3506,New Lauren,TN,2020-10-14,Silver,True
2467,Lisa Johnson,monicagonzalez@example.net,(939)619-2947,Kristystad,MT,2025-08-25,Standard,
2468,Alexis Lee,banksmary@example.net,(886)659-2799x48129,Tashaport,NC,2024-12-22,Gold,True
2469,Julia Martinez,cassandra19@example.net,001-441-336-4477,New Wayneport,VI,2025-09-06,Gold,True
2470,audrey scott,hawkinstammy@example.org,+1-996-317-2588x28442,West Michaelland,HI,2022-07-16,Standard,False
2471,Lisa Watson,danielwilcox@example.com,647-956-3651x8370,Lake Frankmouth,WV,2026-03-27,Silver,False
2472,HEIDI BENNETT,danielhuber@example.org,358.813.9795,Lake Joseph,FL,2021-05-31,Silver,True
2473,jonathan owens,loricox@example.org,001-498-985-5229,Buchananburgh,MN,2022-04-07,Silver,
2474,Diane Castro,robin42@example.org,8549872912,East Denise,TX,2024-06-17,Standard,False
2475,Allen Welch,dustinwilliams@example.net,471-795-5763,South Melissaberg,CA,2025-11-13,Platinum,
2476,Madison Monroe,laura63@example.com,870-930-3663x8602,Lake Stephenhaven,KS,2025-12-06,Standard,False
2477,Darrell Hubbard,urivera@example.org,(688)876-1727,North Johnport,CO,2026-02-15,Silver,False
2478,Justin Flynn,lindahayes@example.org,(217)919-9497x450,South Josephview,AR,2020-09-04,Standard,
2479,Mary Jones,erinperez@example.com,(311)755-5240x27820,North Jermainetown,MH,2025-06-27,Gold,True
2480,Crystal Bell,jonesryan@example.net,315-522-3450x89607,Hodgefurt,MS,2023-10-05,Standard,
2481,Shannon Golden,bfarmer@example.org,306-640-5118x32840,Billytown,KY,2025-07-10,Silver,False
2482,Krystal Fischer,manuelgarcia@example.org,001-624-361-5522x4113,Natalieville,DC,2021-11-21,Standard,False
2483,Brandi Short,amber35@example.net,(773)883-9688,Lake Saraview,MD,2023-03-02,Silver,
2484,Sarah Gonzales,natalieharvey@example.com,001-696-659-1239,Christinatown,NH,2025-03-17,Silver,
2485,ERIN MATHEWS,john02@example.org,8772146502,North Williammouth,MT,2024-08-03,Standard,True
2486,Mrs. Angel Mccullough DDS,nealkatelyn@example.com,501.410.4708x44445,Richardberg,CO,2025-09-08,Standard,True
2487,Amy Frazier,charles10@example.net,652-865-8216x551,Lake Natalie,AL,2026-07-08,Silver,
2488,Zachary Weaver,tmay@example.net,743-777-2228,Mccormickborough,CO,2025-10-11,Standard,False
2489,David Mitchell,bowenjennifer@example.com,927.961.9903,Wrightville,AL,2025-09-20,Gold,False
2490,Emma Cochran,uterrell@example.net,635.285.1514,South Josephchester,VI,2025-06-08,Gold,
2491,kevin barton,garciatanya@example.org,907-260-5955,Douglasbury,UT,2025-10-12,Silver,False
2492,KEVIN CUEVAS,iespinoza@example.com,496-560-7028x737,West Stephenberg,DE,2023-04-22,Silver,
2493,Tricia Yoder,ywhite@example.net,(782)673-4289x0426,Philliptown,SC,2023-02-04,Standard,
2494,Mary Osborn,sharon99@example.org,(419)313-3044,Jacobsborough,ME,2024-08-08,Standard,
2495,hannah king,kaitlin44@example.com,(840)844-1631,Meganfort,AR,2026-06-03,Standard,False
2496,Jeremiah Smith,ibaker@example.org,(706)860-5808,Port Davidside,TN,2020-12-29,Standard,
2497,amy beard,gonzalesdonald@example.org,4758308772,Hamptonfurt,NV,2024-03-01,Standard,
2498,Stacy Boyd,fbeltran@example.net,800-985-8549x14651,North Douglas,CA,2022-01-11,Standard,
2499,Erica Sullivan,amartinez@example.com,8966837201,Shelleymouth,CO,2024-12-29,Standard,False
2500,Gabriel Davis,jclark@example.org,300.743.6256,Lake Dawn,PA,2022-02-26,Gold,True
2501,Greg French,wallsvictor@example.com,(240)846-6101,New Michaelhaven,PR,2025-11-09,Gold,
2502,Joseph Harris,audreyweaver@example.com,366.914.5018,Nancybury,GU,2021-01-31,Platinum,False
2503,Christina Lucas,matthewmitchell@example.net,+1-561-589-1241x52121,Clarkton,TX,2023-06-17,Gold,False
2504,Marie Montoya,sguzman@example.com,737.475.6410x894,South Davidmouth,PA,2022-12-29,Standard,
2505,Cheryl Cruz,heather33@example.org,001-684-655-2255,East William,VI,2026-08-15,Silver,True
2506,STEVEN GOODWIN,dylanibarra@example.net,001-361-533-3305x61311,Taylorborough,UT,2026-03-17,Standard,True
2507,Julie Watts,huntjulia@example.org,252.521.1118,New Timothyshire,IL,2026-08-03,Standard,True
2508,Kyle Morrow,zacharybanks@example.org,+1-398-360-2082x8968,Joelmouth,SD,2025-12-27,Gold,True
2509,Jennifer Joyce,nicolewood@example.net,+1-205-988-7796,Hawkinsshire,AR,2025-07-10,Standard,
2510,Dean Moore,dianadonovan@example.net,001-964-784-0927x0290,Tonyaberg,MH,2021-09-30,Standard,
2511,Kristen Davis,khughes@example.net,001-336-639-1596x58668,Port Johnview,ND,2024-07-08,Standard,
2512,Tracey Nguyen,mgibson@example.net,001-826-833-4570x81175,Lake Kellychester,MS,2025-10-11,Silver,False
2513,Taylor Brown,thomas07@example.org,(711)740-2235x9606,Glennshire,WY,2022-11-30,Standard,
2514,Kyle Turner,ryanpham@example.com,+1-684-786-1817,Adkinsmouth,MO,2025-06-29,Standard,False
2515,Matthew Flynn,reidrhonda@example.net,+1-673-503-6590x77467,West Sarah,OK,2023-10-25,Gold,
2516,Frank Rogers,rodriguezterri@example.org,834.531.7274,New Tiffanystad,IA,2024-12-01,Standard,True
2517,Charles Kline,martinezjulie@example.com,(763)923-1078,Robertsonside,LA,2025-02-23,Standard,
2518,Jacqueline Roberts,bradychristopher@example.net,(668)927-2634x01881,Sharpville,OH,2023-03-11,Standard,True
2519,Melissa Martinez,lucasstephanie@example.net,431-994-8288,Haleview,IL,2026-02-21,Standard,False
2520,David Griffin,patelheather@example.net,(983)454-7374x5714,Bakermouth,PA,2025-06-13,Standard,False
2521,MICHAEL FUENTES,ramosdavid@example.org,(978)912-1554x23739,West Ericaview,MP,2026-03-21,Gold,True
2522,Kimberly Berger,robinsonjoseph@example.org,959.706.3287,Sherrihaven,LA,2024-11-18,Standard,
2523,Chris Trujillo,hgarza@example.net,476-901-9666x79399,South Danielle,AZ,2020-11-25,Silver,
2524,Stephanie Perkins,kleinashley@example.net,+1-589-820-7983x38101,West Adam,WA,2025-11-19,Silver,True
2525,Rachel Hernandez,zgreen@example.com,645-263-2250x5467,Belindaview,NJ,2021-10-27,Standard,
2526,Cameron Vang,jeffreyyates@example.org,+1-671-442-4388x01372,Margaretshire,MO,2022-05-25,Silver,True
2527,John Rice,jesus75@example.org,(220)772-1598,Smithburgh,FL,2024-04-26,Silver,
2528,CRYSTAL DAVIDSON,youngmegan@example.org,580.706.8409x642,Michaelmouth,SC,2022-04-16,Gold,
2529,Zachary Wolf,,2828244913,North Williammouth,TN,2024-03-13,Silver,True
2530,Bryan Lopez,aaron64@example.org,(711)282-2241x329,North Davidburgh,ID,2025-07-14,Standard,True
2531,Wesley Cain,ashleywalsh@example.org,001-485-381-4273x502,Kimberlyland,MO,2025-12-11,Gold,False
2532,Philip Greene,jeffrey21@example.org,397-984-2814x35194,South Richardtown,TN,2025-10-07,Silver,False
2533,Nicole Roberson,rodriguezjoshua@example.org,001-216-870-1410x4882,Elizabethfurt,FL,2021-04-24,Silver,True
2534,Alexander Payne,janicelee@example.com,(793)897-2520,Robertmouth,RI,2024-07-24,Silver,False
2535,Jessica Shah,englishdouglas@example.net,440-613-0597x2533,Shaffermouth,TN,2024-12-23,Standard,False
2536,Jeffery Kelley,bmaynard@example.org,001-620-222-8540,South Karen,NE,2021-11-11,Standard,False
2537,Kelly Scott,garcialaura@example.net,+1-722-458-4819x0604,Dunnport,MH,2025-11-10,Standard,False
2538,Matthew Hamilton,ebyrd@example.org,001-512-669-8153,Jeremiahside,ME,2023-07-09,Gold,False
2539,Mark Butler,pwagner@example.org,710.820.8520,Matthewhaven,AL,2025-08-02,Silver,True
2540,Anthony Medina,samuel95@example.org,001-674-439-5044,New Nathanmouth,MN,2026-07-27,Gold,
2541,Catherine Fox,davenportlinda@example.net,001-449-744-2283,Fritzport,FL,2022-04-19,Standard,
2542,Stephanie Greene,afigueroa@example.com,+1-555-409-4786x416,North Whitneymouth,VA,2023-04-22,Silver,
2543,Hannah Martin,pittswilliam@example.net,562-231-1665x5636,Lake Kennethborough,ID,2025-09-11,Standard,False
2544,Amanda Bailey,alexander55@example.net,(894)414-6735x9283,Karenmouth,KS,2022-08-05,Silver,False
2545,Barbara Fuentes,xknapp@example.com,+1-865-376-4063x36558,Wilsonton,NE,2024-11-16,Standard,True
2546,Kenneth Greene,juanrichards@example.com,(734)343-6928,Roberthaven,IL,2024-02-06,Standard,True
2547,Diane West,chad33@example.net,860.210.7867,Jasonmouth,AZ,2026-09-03,Standard,
2548,Sara Chan,pattersonjodi@example.net,+1-854-298-0618x46487,Melissafurt,ME,2021-11-27,Platinum,
2549,Christina Bennett,donnakeith@example.org,+1-366-922-7192,South Paul,MA,2023-04-02,Platinum,True
2550,David Lawson,xdurham@example.org,827.872.3657x6147,Heatherfort,SC,2026-07-22,Silver,False
2551,Steven Moore,pottsdonna@example.org,349.945.7244,Nelsonburgh,NE,2021-05-21,Gold,False
2552,Mallory Johnson,samantha78@example.org,+1-333-780-7033,Duranfort,AL,2021-04-03,Standard,
2553,Maria Conley,patelmark@example.net,+1-638-760-6962,Figueroaland,CA,2022-09-19,Gold,
2554,Tony Guerra,hbaxter@example.com,380.840.4416,Fieldsville,ID,2020-12-07,Platinum,
2555,Garrett Fox,ashleybarnes@example.net,001-704-680-8805x74987,East Kevinshire,IA,2025-06-22,Gold,True
2556,Daniel Greene,stephenbarker@example.com,+1-744-445-8905x73019,Jonesview,UT,2023-09-08,Silver,True
2557,Margaret Jackson,micheal66@example.org,(530)351-2816x37996,Allenborough,VI,2022-10-16,Silver,False
2558,juan wright,seth01@example.com,+1-303-543-1629x23562,Lisabury,MN,2024-01-14,Standard,False
2559,robert smith,tony92@example.org,986.406.8289,Johnsonview,MN,2026-06-06,Gold,True
2560,ERIN HINES,lowebrendan@example.com,+1-690-670-0960x8967,Lake Renee,AS,2023-01-31,Platinum,False
2561,Jack Rios,amora@example.net,+1-515-363-3606x10132,East Andrew,FM,2024-03-11,Silver,False
2562,Jonathan Alexander,danielsrobert@example.org,750.234.2062,Derrickside,MA,2023-01-26,Standard,
2563,Lori Hopkins,brendajones@example.org,936-878-5873x3466,Schmidtborough,AR,2025-07-23,Standard,
2564,Christine Smith,snorton@example.com,638-750-8825x704,Jonside,IA,2026-08-19,Silver,
2565,Tiffany Fuller,connorperkins@example.org,+1-505-247-9489,New Kathleenchester,GU,2022-11-17,Standard,False
2566,Patricia Harrison,yvonneperez@example.net,001-598-856-7600x4270,Kellyhaven,FM,2020-12-21,Standard,False
2567,Elizabeth Gonzalez,kimberlypalmer@example.org,001-953-263-4716x7804,Crystalport,KS,2024-06-12,Silver,True
2568,christopher robertson,betty48@example.org,+1-574-359-2189,West Adrianafort,MS,2022-10-06,Silver,False
2569,KYLE SCOTT,rjones@example.org,(857)814-1787x4105,East Robert,HI,2025-04-10,Silver,
2570,Timothy Johnson,rebecca78@example.net,(453)357-8666x73603,Lake Ericaburgh,KY,2025-09-27,Standard,False
2571,Hunter Hill,rachel18@example.net,(219)496-8327x628,South Daniel,MN,2022-08-09,Standard,False
2572,Christopher Perez,hilljean@example.org,(372)324-3758,Andersonshire,MS,2024-03-25,Standard,
2573,Natasha Fritz,gordonchad@example.com,+1-877-471-6315x93809,Dixonfurt,FM,2026-03-11,Standard,True
2574,paul jones,angelicaparks@example.com,001-540-726-0835x88974,Brucehaven,WY,2025-05-12,Silver,True
2575,Donna Boone,cheryl54@example.net,(587)867-5675,Castroland,ME,2022-07-26,Standard,False
2576,Mrs. Leslie Anderson MD,mercerwendy@example.org,001-637-633-2640x8194,Port Tammietown,NC,2026-06-29,Standard,True
2577,Cynthia Bishop,armstrongdavid@example.com,486.944.8296x1205,North Davidton,MS,2022-06-16,Standard,True
2578,zachary watson,fullerkristi@example.org,(862)844-3762x920,Jorgechester,FM,2021-08-15,Standard,False
2579,Rachel Brown,scottwilliams@example.org,409-755-7538,Petersborough,NH,2024-07-13,Gold,True
2580,Matthew Jones,melissa69@example.org,001-317-881-8875x815,East Carolyn,NH,2021-03-26,Silver,
2581,Matthew Jones,thomas56@example.org,001-710-200-4719x40656,East Racheltown,FM,2023-10-15,Gold,False
2582,Timothy Brown,rodney39@example.org,9278423783,East Daniel,VI,2023-12-05,Standard,True
2583,Zachary Mata,vjennings@example.com,(629)426-6923x62013,West Jenniferfort,NE,2026-01-22,Gold,False
2584,Kevin Long,virginiarodriguez@example.net,7313968853,Lake Michael,NY,2022-01-19,Standard,True
2585,jonathan tanner,sean88@example.org,959-419-8781x3391,Port David,NC,2021-10-18,Standard,False
2586,Lisa Padilla,fflores@example.org,470.655.4405x47553,East Robertton,AS,2021-08-15,Gold,False
2587,Brooke Davidson,ramirezdaniel@example.net,217.687.8967x5360,Karenport,MA,2023-07-16,Gold,True
2588,jon wood,nlewis@example.org,(495)837-2444x9712,Shariport,SD,2023-08-31,Gold,
2589,Jennifer Martin,browncole@example.org,(785)534-0297x089,Johnsonchester,TN,2026-01-01,Standard,True
